"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Pomplemouse Rose","Terradets","bruixes","8a","2008-02-03","","","very good","flash","spain","Barcelona"
"sport","Bon viatge","Terradets","bruixes","8a","2008-02-02","","","mega classic","onsight","spain","Barcelona"
"sport","le bijou","St Léger","face sud","8a","2008-01-01","like sandstone climbing","like sandstone climbing","","onsight","france","Avignon"
"sport","La farce tranquille","St Léger","face sud","8a","2008-01-01","","","","onsight","france","Avignon"
"sport","N.N.","St Léger","","8a","2007-12-29","on the right of Prince","on the right of Prince","mega classic","onsight","france","Avignon"
"sport","Rêve de papillon","Buoux","reve","8a","2007-12-27","#2go               OS attemp 5 years ago","#2go OS attemp 5 years ago","mega classic","redpoint","france","Aix-en-Provence"
"sport","Active discharge","Osp/Misja Pec","pajkova streha","8a","2007-11-26","1.pitch,very pumpy","1.pitch,very pumpy","mega classic","onsight","slovenia",""
"sport","Dormono sulla collina","Quirra","central","8a","2007-11-01","humid","humid","very good","onsight","unknown",""
"sport","Stagioni negli abissi","Quirra","central","8a","2007-11-01","","","very good","onsight","unknown",""
"sport","La vigianite","Cala Fuili","","8a","2007-10-31","great stalactitec","great stalactitec","mega classic","onsight","italy",""
"sport","Protestante","Cala Fuili","grotta dei bimbi","8a","2007-10-31","one boulder","one boulder","very good","onsight","italy",""
"sport","Kouzelník-Zito","Labské Údolí","trun","8a","2007-10-03","poroblem on the top","poroblem on the top","mega classic","onsight","czech republic",""
"sport","Frankenjura","Labské údolí","dolnozlebska vyhlidka","8a","2007-10-03","quite OS","quite OS","very good","redpoint","unknown",""
"sport","The Flow","Vogelherdgrotte","vogelherdgrotte","8a","2007-09-23","","","very good","onsight","germany","Frankenjura"
"sport","Ludwag","Vogelherdgrotte","vogelherdgrotte","8a","2007-09-23","very nice dihedral","very nice dihedral","mega classic","onsight","germany","Frankenjura"
"sport","CincoOcho","Acantilado de San Juan","","8a","2007-08-28","very nice,edge","very nice,edge","mega classic","onsight","ecuador",""
"sport","Antigravitation","Einstein","einstein","8a","2007-08-12","nice","nice","mega classic","onsight","germany","Frankenjura"
"sport","Hooligan","Nankendorfer Block","nankendorfer block","8a","2007-08-11","","","mega classic","onsight","germany","Frankenjura"
"sport","Testarossa","Große Dooser Welle","grosse dooser welle","8a","2007-08-11","wet","wet","very good","onsight","germany","Frankenjura"
"sport","Anti Blockier System","Burg Rabenstein","burg rabenstein","8a","2007-08-11","last meters completely wet","last meters completely wet","very good","onsight","germany","Frankenjura"
"sport","Grenzgänger","Voralpsee","voralpsee","8a","2007-08-03","nice","nice","mega classic","flash","switzerland","Zürich"
"sport","N.N.","Gorges du Loup","deverse","8a","2007-08-02","","","average","onsight","france","Nice"
"sport","Caligula","Gorges du Loup","deverse","8a","2007-08-01","","","very good","onsight","france","Nice"
"sport","Schnakenperiode","Zinkenstein","zinkenstein","8a","2007-07-16","","","very good","onsight","germany","Frankenjura"
"sport","Wattepuper","Teddywand","teddywand","8a","2007-07-16","one move","one move","very good","onsight","germany","Frankenjura"
"sport","Blutspur","Diebesloch","diebesloch","8a","2007-07-16","#2go               first try many years ago","#2go first try many years ago","mega classic","redpoint","germany","Frankenjura"
"sport","Melior","Wachbergfelsen","","8a","2007-07-16","#2go               quite OS","#2go quite OS","very good","redpoint","germany","Frankenjura"
"sport","Tschernobyl","Gelbe Wand","","8a","2007-07-14","","","very good","onsight","germany","Frankenjura"
"sport","Victoria","Rammstein","rammstein","8a","2007-06-23","great","great","mega classic","flash","germany","Frankenjura"
"sport","Masochist","Wallfahrt & Eliade","eliade","8a","2007-05-26","wet","wet","very good","onsight","germany","Frankenjura"
"sport","Wenigstens Flügel","Adlitzgraben","strassenwand","8a","2007-04-22","nice","nice","mega classic","onsight","austria","Vienna"
"sport","Boí muka","Labské Údolí","ruova ve","8a","2007-04-14","nice","nice","mega classic","onsight","czech republic",""
"sport","Inquisition","Ringlerwand","ringlerwand","8a","2007-03-17","","","mega classic","flash","germany","Frankenjura"
"sport","Air Line","Santa Linya","cova gran","8a","2007-02-06","very nice","very nice","mega classic","flash","spain","Barcelona"
"sport","Scassa canna","Andonno","anfiteatro and futuro","8a","2006-12-27","one long move","one long move","average","onsight","italy",""
"sport","Otrok oslade","Vipavska Bela","tekc","8a","2006-11-12","8a/a+","8a/a+","very good","onsight","slovenia",""
"sport","Game over","Labské údolí","labske udoli","8a","2006-09-02","#2go               7c+/8a","#2go 7c+/8a","very good","redpoint","unknown",""
"sport","Matrix","Labské Údolí","strace dolniho lebu","8a","2006-09-02","7c+/8a","7c+/8a","mega classic","redpoint","czech republic",""
"sport","Synergie","Fuchsloch","fuchsloch","8a","2006-07-23","nice","nice","mega classic","onsight","germany","Frankenjura"
"sport","El Sepes","Rodellar","gran boveda","8a","2006-07-04","","","","onsight","spain",""
"sport","Lola","Rodellar","barrio de los gitanos","8a","2006-07-03","","","","onsight","spain",""
"sport","A cravita","Rodellar","las ventanas del mascun","8a","2006-07-02","","","very good","onsight","spain",""
"sport","Aligot","Gorges Du Tarn","dromadaire","8a","2006-06-28","","","","onsight","france",""
"sport","Le grand pélérinage","Gorges Du Tarn","tennessee","8a","2006-06-28","50m","50m","very good","onsight","france",""
"sport","Féerie pour une autre fois","Gorges Du Tarn","de que fas aqui e99b5","8a","2006-06-28","70m","70m","very good","onsight","france",""
"sport","Kombinace levitace","Moravský kras","","8a","2006-05-25","#FA","#FA","mega classic","redpoint","czech republic",""
"sport","Wonderwall","Ceredo","ostramandra","8a","2006-04-15","","","very good","onsight","italy","Verona"
"sport","Integrista","Terradets","bruixes","8a","2006-02-17","2 boulders","2 boulders","very good","onsight","spain","Barcelona"
"sport","N.N.","Santa Linya","","8a","2006-02-15","","","very good","flash","spain","Barcelona"
"sport","Latido del miedo","Terradets","bruixes","8a","2006-02-14","Great stalactites","Great stalactites","mega classic","flash","spain","Barcelona"
"sport","La crema","Siuranella Sud","","8a","2006-02-12","technical","technical","mega classic","flash","spain","Siurana"
"sport","Fer fum fa mal fal fit","Can Famal","","8a","2006-02-07","","","very good","onsight","spain","Siurana"
"sport","N.N.","Montsant","","8a","2006-02-05","left from Hydrophobi","left from Hydrophobi","mega classic","onsight","spain",""
"sport","Primera Linea","Terradets","bruixes","8a","2006-02-04","cold","cold","mega classic","flash","spain","Barcelona"
"sport","tutto da rifare","Andonno","anfiteatro","8a","2006-02-03","nice","nice","mega classic","flash","italy",""
"sport","Full empire","Castillon","","8a","2005-12-29","beautiful,7c+/8a","beautiful,7c+/8a","mega classic","onsight","france","Nice"
"sport","Trace directe","Castillon","arcade","8a","2005-12-29","","","mega classic","onsight","france","Nice"
"sport","Ivanka","Lukov","","8a","2005-12-11","noo noo in T-shirt,long move","noo noo in T-shirt,long move","very good","redpoint","unknown",""
"sport","Hrabě Archloch","Lukov","","8a","2005-12-04","#2go               wet","#2go wet","mega classic","redpoint","unknown",""
"sport","Cvičená opice","Pálava","","8a","2005-11-20","bouldery,snowing","bouldery,snowing","mega classic","redpoint","unknown",""
"sport","Lidorout","Lukov","","8a","2005-11-19","#2go               0 deegres of Celsius","#2go 0 deegres of Celsius","very good","redpoint","unknown",""
"sport","černá spára","Moravský kras","rudice","8a","2005-11-06","","","very good","redpoint","czech republic",""
"sport","Big Boss","Leutzdorfer Wand","leutzdorfer wand","8a","2005-09-03","interesting","interesting","mega classic","onsight","germany","Frankenjura"
"sport","L'eau Rage","Holzgauer Wand","","8a","2005-08-12","not logical but nice","not logical but nice","mega classic","onsight","germany","Frankenjura"
"sport","Red Skies over Paradise","Toni Schmid Ged.-Wand","toni schmid ged wand","8a","2005-08-12","1 crux","1 crux","very good","onsight","germany","Frankenjura"
"sport","Kante philosophy","Labské údolí","","8a","2005-07-31","Grandiose edge","Grandiose edge","mega classic","onsight","unknown",""
"sport","Gib mir deinen Saft","Vierte Dimension","vierte dimension","8a","2005-07-26","","","very good","flash","germany","Frankenjura"
"sport","Ira Technokratie","Krottenseer Turm","krottenseer turm","8a","2005-07-26","#2go","#2go","mega classic","redpoint","germany","Frankenjura"
"sport","Slotmachine","Drachenburg","drachenburg","8a","2005-07-18","5meters","5meters","very good","redpoint","germany","Frankenjura"
"sport","Planète groove","Gorges Du Tarn","lamphi","8a","2005-06-29","","","very good","onsight","france",""
"sport","Little Big Boss","Gorges Du Tarn","gymnase","8a","2005-06-28","","","very good","onsight","france",""
"sport","Ochcaný kapesník","Alternativna stena","","8a","2005-05-01","","","very good","onsight","unknown",""
"sport","Hilti Blues","St Léger","face sud","8a","2005-03-26","quite hard","quite hard","very good","onsight","france","Avignon"
"sport","N.N.","St Léger","","8a","2005-03-26","","","average","onsight","france","Avignon"
"sport","Slip Bouse","St Léger","face sud","8a","2005-03-25","","","very good","flash","france","Avignon"
"sport","Joe Weider's Rock Principle","Buoux","fakir","8a","2005-03-23","","","average","redpoint","france","Aix-en-Provence"
"sport","Cro-minus","Gorges du Loup","jurassic park","8a","2005-03-20","","","very good","onsight","france","Nice"
"sport","Prisetorique","Gorges du Loup","jurassic park","8a","2005-03-20","not nice","not nice","average","onsight","france","Nice"
"sport","Y a pas d'arrangements","Peillon","la grotte","8a","2005-03-16","hard","hard","very good","onsight","france",""
"sport","N.N.","Castillon","","8a","2005-03-14","","","very good","onsight","france","Nice"
"sport","Invidia","Sperlonga","grotta dell arenauta","8a","2004-12-29","","","very good","onsight","italy","Rome"
"sport","Hormon buranin","Moravský kras","","8a","2004-11-07","#FA","#FA","average","redpoint","czech republic",""
"sport","Letzte Ausfahrt Bruck","Castellwand","","8a","2004-08-22","super","super","mega classic","redpoint","germany","Frankenjura"
"sport","Panychida","Moravský kras","","8a","2004-08-17","","","very good","redpoint","czech republic",""
"sport","Die zwei Muskeltiere","Soranger Wand","soranger wand","8a","2004-08-08","","","mega classic","flash","germany","Frankenjura"
"sport","Arbitrage","Adlitzgraben","zapfl","8a","2004-07-25","","","very good","onsight","austria","Vienna"
"sport","Les nouvelles plantations du Christ","Gorges Du Tarn","tennessee","8a","2004-07-03","long runouts,55m","long runouts,55m","mega classic","onsight","france",""
"sport","Pochybná pověst","Moravský kras","sloup","8a","2004-06-13","","","very good","redpoint","czech republic",""
"sport","Náladová","Moravský kras","sloup","8a","2004-05-16","","","very good","redpoint","czech republic",""
"sport","Runway","Moravský kras","sloup","8a","2004-05-12","","","very good","redpoint","czech republic",""
"sport","Blow Job","Holzgauer Wand","","8a","2004-04-30","","","average","onsight","germany","Frankenjura"
"sport","Tlustí chlapci..","Moravský kras","","8a","2004-04-21","...nelétají","...nelétají","average","redpoint","czech republic",""
"sport","Iglu","Osp/Misja Pec","misja pec b","8a","2004-04-11","","","","onsight","slovenia",""
"sport","Cool frénésie","St Léger","face est","8a","2004-03-09","7c+/8a, hard!","7c+/8a, hard!","","onsight","france","Avignon"
"sport","Macao","Claret","catalepsie","8a","2004-03-07","","","","onsight","france","Montpellier"
"sport","Chronaxie","Claret","anastasie","8a","2004-03-07","","","","onsight","france","Montpellier"
"sport","Quart de siecle","Russan","maelstrom","8a","2004-03-05","","","","onsight","france","Avignon"
"sport","Atlantis","Chateauvert","grotte datlantis","8a","2004-03-03","","","mega classic","redpoint","france","Aix-en-Provence"
"sport","Gameboy plus","Massone","abissi 20c61","8a","2003-10-29","","","very good","redpoint","italy","Arco"
"sport","Ikebana","Camerette","camerette","8a","2003-10-28","","","very good","onsight","italy","Arco"
"sport","La cucina dell'inferno","Massone","abissi 20c61","8a","2003-10-27","easy","easy","mega classic","onsight","italy","Arco"
"sport","Glaspatronenmatch","Endorama","endorama","8a","2003-09-21","easy","easy","mega classic","onsight","germany","Frankenjura"
"sport","Out of Berlin","Obere Schlossbergwand","linker teil","8a","2003-07-19","","","mega classic","onsight","germany","Frankenjura"
"sport","Red rocks","Massone","abissi 20c61","8a","2003-07-09","","","mega classic","redpoint","italy","Arco"
"sport","Bookaro Banzai","Orpierre","chateau","8a","2003-07-07","","","very good","redpoint","france",""
"sport","Petit Tom","Céüse","berlin","8a","2003-07-01","","","very good","redpoint","france","Provence"
"sport","Self Destroying Prophecy","Adlitzgraben","tschak bumm 33297","8a","2003-06-22","","","mega classic","redpoint","austria","Vienna"
