"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","N.N.","Unknown Crag","brunnsteinwand","7b+","2018-10-12","Left of Mammut Shop","Left of Mammut Shop","mega classic","flash","germany","Frankenjura"
"sport","Freche Mädels","Luisenwand","","7b+","2018-09-29","","","mega classic","redpoint","germany","Frankenjura"
"sport","Coole opas","Luisenwand","","7b+","2018-09-21","Beauty","Beauty","mega classic","onsight","germany","Frankenjura"
"sport","Drachentöter","Nankendorfer Block","nankendorfer block","7b+","2018-09-10","","","very good","flash","germany","Frankenjura"
"sport","Fat Patrol","Rotenstein","rotenstein","7b+","2018-09-09","Possible 7c imo","Possible 7c imo","mega classic","flash","germany","Frankenjura"
"sport","Gefühlsecht","Ringlerwand","ringlerwand","7b+","2018-09-06","Possible under 1,80m span","Possible under 1,80m span","mega classic","onsight","germany","Frankenjura"
"sport","7 Züge bis zur Crux","Heinrichsgrotte","heinrichsgrotte","7b+","2018-09-02","Great","Great","mega classic","flash","germany","Frankenjura"
"sport","Sick of it all","Hängender Stein","","7b+","2018-09-01","One of the best in this grade!","One of the best in this grade!","mega classic","redpoint","germany","Frankenjura"
"sport","Das Schweigen der Lämmer","Kolosseum","kolosseum","7b+","2018-07-29","#2go               Freshly rebolted, very nice!","#2go Freshly rebolted, very nice!","mega classic","redpoint","germany","Frankenjura"
"sport","Schmetterlingseffekt","Treusteiner Wand","treusteiner wand","7b+","2018-07-22","Slightly easier on the new left way","Slightly easier on the new left way","mega classic","onsight","germany","Frankenjura"
"sport","Chaosprinzip","Treusteiner Wand","treusteiner wand","7b+","2018-07-22","","","mega classic","flash","germany","Frankenjura"
"sport","Jasterweg","Bayreuther Riss","bayreuther riss","7b+","2018-07-22","Wonderful technical line with a few hard crack moves. Rarely repeated but definitely worth to climb!","Wonderful technical line with a few hard crack moves. Rarely repeated but definitely worth to climb!","mega classic","onsight","germany","Frankenjura"
"sport","Die Wende","Sonnwendwand","sonnwendwand","7b+","2018-07-18","Beautiful","Beautiful","mega classic","onsight","germany","Frankenjura"
"sport","Strohwitwer","Projektwand","projektwand","7b+","2018-07-15","","","mega classic","onsight","germany","Frankenjura"
"sport","Reifeprüfung","Kanzelfels","","7b+","2018-07-14","With the new bolts not scary anymore","With the new bolts not scary anymore","mega classic","onsight","germany","Frankenjura"
"sport","Terra Incognita","Wasserstein","wasserstein","7b+","2018-07-13","One of the best in this grade!","One of the best in this grade!","mega classic","onsight","germany","Frankenjura"
"sport","Ole und der Steinbeisser","Alter Freund & Hungenberger Wand","hungenberger wand","7b+","2018-07-08","Better than expected!","Better than expected!","mega classic","onsight","germany","Frankenjura"
"sport","Idiocracy","Breitenbrunn","","7b+","2018-07-07","","","very good","onsight","germany","Frankenjura"
"sport","Hit and Run","Neppwand","neppwand","7b+","2018-06-27","First go after crossing","First go after crossing","mega classic","redpoint","germany","Frankenjura"
"sport","Drei mit Kraut","Leupoldsteiner Wand","","7b+","2018-06-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Paraspruzzi","Magdalenenwand","magdalenenwand","7b+","2018-06-10","#2go               Dirty, not nice","#2go Dirty, not nice","average","redpoint","germany","Frankenjura"
"sport","Loch Rechts","Riedl Ged.-Wand","riedl ged wand","7b+","2018-06-09","","","mega classic","flash","germany","Frankenjura"
"sport","Die Prinzessin mit dem fetten Arsch","Edelsteine","edelsteine","7b+","2018-06-08","Completely messed up the beta first...","Completely messed up the beta first...","average","redpoint","germany","Frankenjura"
"sport","UN NOUVEAU MONDE RIGHT","Malaucène","papillon","7b+","2018-05-27","","","mega classic","onsight","france",""
"sport","Kalte Schorle","Kalte Wand","kalte wand","7b+","2018-05-16","","","very good","onsight","germany","Frankenjura"
"sport","Käpt'n Iglo","Kalte Wand","kalte wand","7b+","2018-05-16","","","mega classic","onsight","germany","Frankenjura"
"sport","Schnullerbacke","Glocke","","7b+","2018-04-29","","","very good","onsight","germany","Frankenjura"
"sport","Durango","Osp/Misja Pec","misja pec a","7b+","2017-10-28","","","mega classic","onsight","slovenia",""
"sport","Sistolitični vrt","Osp/Misja Pec","misja pec a","7b+","2017-10-28","4m","4m","mega classic","onsight","slovenia",""
"sport","Spargeltarzan","Luisenwand","","7b+","2015-07-04","","","mega classic","onsight","germany","Frankenjura"
"sport","nette jungs","Luisenwand","","7b+","2015-07-04","","","mega classic","redpoint","germany","Frankenjura"
"sport","Super Mickey","Céüse","cascade 80002","7b","2020-08-05","","","classic","onsight","france","Provence"
"sport","Vieille canaille","Céüse","demi lune c8b9e","7b","2020-08-02","","","mega classic","onsight","france","Provence"
"sport","Wounded knee","Céüse","biographie 8faa4","7b","2020-07-31","","","classic","onsight","france","Provence"
"sport","Lapinerie","Céüse","demi lune c8b9e","7b","2020-07-25","Classic","Classic","mega classic","onsight","france","Provence"
"sport","BBQ","Unknown Crag","eibgrat","7b","2020-04-19","Around the left edge","Around the left edge","mega classic","flash","germany","Frankenjura"
"sport","Isadora, dónde estás?","Can Piqui Pugui","","7b","2019-11-26","Bad warmup","Bad warmup","mega classic","onsight","spain","Siurana"
"sport","el ojo de tu culo","El pati","","7b","2019-11-21","So good - didn't expect that","So good - didn't expect that","mega classic","onsight","spain","Siurana"
"sport","Tropicana","Finestra","","7b","2019-10-11","","","very good","flash","spain","Margalef"
"sport","Bain 2 chaud à Mollans","Mollans","gros devers","7b","2019-10-02","Beautiful","Beautiful","mega classic","flash","france",""
"sport","Es soll dich der Blitz beim Scheißen treffen","Unknown Crag","eibgrat","7b","2019-09-17","The middle of the 3 lines on the left ledge - following straight up the pillar on nice rock features","The middle of the 3 lines on the left ledge - following straight up the pillar on nice rock features","mega classic","onsight","germany","Frankenjura"
"sport","Ayatollah aller Rocknroller","Unknown Crag","eibgrat","7b","2019-09-07","Very nice, this walls gonna go big","Very nice, this walls gonna go big","mega classic","onsight","germany","Frankenjura"
"sport","Le chibre","Rue des masques","rue des masques","7b","2019-08-11","","","mega classic","onsight","france",""
"sport","L'arête des burssiasses","Entraygues","trou trou","7b","2019-08-10","","","mega classic","onsight","france","Montpellier"
"sport","Asteroidenschauer","Wilhelmsfels","wilhelmsfels","7b","2019-07-19","Surprisingly nice route!","Surprisingly nice route!","mega classic","onsight","germany","Frankenjura"
"sport","Black Beauty","Schwarze Wand","","7b","2019-04-20","Not really a line... climbs in the neighboring routes most of the time","Not really a line... climbs in the neighboring routes most of the time","average","onsight","germany","Frankenjura"
"sport","Vorsprung durch Technik","Osterloch","nordseite","7b","2019-03-31","Hidden beauty","Hidden beauty","mega classic","onsight","germany","Frankenjura"
"sport","Beach boys","Massone","abissi 20c61","7b","2019-03-07","","","mega classic","onsight","italy","Arco"
"sport","Doppelbruch","Veldener Wand","veldener wand","7b","2018-10-14","So nice","So nice","mega classic","onsight","germany","Frankenjura"
"sport","Ruhig Blut","Castellwand","","7b","2018-09-16","","","very good","onsight","germany","Frankenjura"
"sport","Steiner und das Eiserne Kreuz","Maltatal","kolosseum","7b","2018-08-25","Not 7a+","Not 7a+","mega classic","onsight","austria","Villach"
"sport","Direkte Konsequenz","Treusteiner Wand","","7b","2018-07-22","Quite a nice sequence","Quite a nice sequence","mega classic","onsight","germany","Frankenjura"
"sport","Smaragd","Edelsteine","edelsteine","7b","2018-06-08","After red diamond","After red diamond","very good","redpoint","germany","Frankenjura"
"sport","Chérie jolie","Malaucène","le groseau","7b","2018-05-27","","","mega classic","onsight","france",""
"sport","Lobotomitique","Dentelles De Montmirail","chaine de gigondas","7b","2018-05-25","One of the best routes I know! 40m of perfect climbing through an endless sea of grey rock!","One of the best routes I know! 40m of perfect climbing through an endless sea of grey rock!","mega classic","onsight","france","Avignon"
"sport","Morosité valante","Mollans","far ouest","7b","2018-05-24","Time for a restday!","Time for a restday!","mega classic","flash","france",""
"sport","Nido","Osp/Misja Pec","misja pec a","7b","2017-11-01","","","mega classic","onsight","slovenia",""
"sport","bonus malus cactus","Tournoux","loups hurlants","7a+","2020-08-20","","","classic","flash","france",""
"sport","Jesus t'es naze, arrete","Rocher des Brumes","","7a+","2020-08-16","","","classic","flash","france",""
"sport","Melody Nelson","Céüse","demi lune c8b9e","7a+","2020-08-11","","","mega classic","onsight","france","Provence"
"sport","Treffer","Kaisersbachtaler Riesenüberhang","kaiserbachtaler riesenu%CC%88berhang","7a+","2020-07-09","","","good","onsight","germany","Frankenjura"
"sport","Sachsendiplom","Schwalbenstein","","7a+","2020-07-03","Freshly rebolted","Freshly rebolted","mega classic","onsight","germany","Frankenjura"
"sport","Stück für Stück","Trautner Ged.-Wand","trautner ged wand","7a+","2020-07-02","","","mega classic","onsight","germany","Frankenjura"
"sport","Das große Pressen","Schlaraffenland","","7a+","2020-06-24","","","very good","onsight","germany","Frankenjura"
"sport","Adrenalin Junkie","Kaitersberg","rauchroehren","7a+","2020-05-12","So good","So good","mega classic","flash","germany",""
"sport","No tinc padrina","Margalef","finestra","7a+","2019-10-21","Amazing and not polished at all","Amazing and not polished at all","mega classic","onsight","spain","Barcelona"
"sport","Sancho Pancho","Finestra","","7a+","2019-10-05","","","very good","onsight","spain","Margalef"
"sport","2h de colle","Rue des masques","envers du canyon","7a+","2019-08-11","","","mega classic","onsight","france",""
"sport","Le fléur alpin","Entraygues","","7a+","2019-08-08","Beauty","Beauty","mega classic","onsight","france","Montpellier"
"sport","Orbit ohne Zucker","Holzgauer Wand","","7a+","2019-07-13","","","average","onsight","germany","Frankenjura"
"sport","Umami Power","Bleisteinwand","frankenjura","7a+","2019-06-26","#FA                Nice direct start to Sauerpower","#FA Nice direct start to Sauerpower","mega classic","redpoint","germany","Frankenjura"
"sport","Unknown Pleasures","Bleisteinwand","frankenjura","7a+","2019-06-26","Beautiful new one by my dad","Beautiful new one by my dad","mega classic","flash","germany","Frankenjura"
"sport","Sägeblatt","Unknown Crag","landrichterseite","7a+","2019-06-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Stumpfe Kraft","Projektwand","projektwand","7a+","2019-06-02","Not bad","Not bad","mega classic","onsight","germany","Frankenjura"
"sport","Mister Beaker","Wachbergfelsen","","7a+","2019-04-06","","","mega classic","flash","germany","Frankenjura"
"sport","Outfading Love","Wachbergfelsen","","7a+","2019-04-06","","","very good","flash","germany","Frankenjura"
"sport","Sinestesia","Padaro","h gotico","7a+","2019-03-04","","","mega classic","onsight","italy","Arco"
"sport","Aura","Hanni Kirschbaum Ged.-Wand","hanni kirschbaum ged wand","7a+","2018-11-16","Wow this was beautiful!","Wow this was beautiful!","mega classic","onsight","germany","Frankenjura"
"sport","Granatapfel","Anna Fritz Ged.-Wand","anna fritz ged wand","7a+","2018-11-10","","","","onsight","germany","Frankenjura"
"sport","Weg der alten Kameraden","Urspringer Wand","urspringer wand","7a+","2018-10-26","Nice and clean now! Great one!","Nice and clean now! Great one!","mega classic","flash","germany","Frankenjura"
"sport","Vogelfrei","Veldener Wand","veldener wand","7a+","2018-10-14","","","very good","onsight","germany","Frankenjura"
"sport","250 Freunde","Heinrichsgrotte","heinrichsgrotte","7a+","2018-09-02","Underrated","Underrated","mega classic","redpoint","germany","Frankenjura"
"sport","N.N. (Nr. 16)","Maltatal","kolosseum","7a+","2018-08-25","Lil beauty","Lil beauty","mega classic","flash","austria","Villach"
"sport","Finish","Heinrichsgrotte","heinrichsgrotte","7a+","2018-08-05","","","mega classic","redpoint","germany","Frankenjura"
"sport","Drachentanz","Neudorf","neudorf","7a+","2018-08-03","","","very good","onsight","germany","Frankenjura"
"sport","Iwazaru","Breitenbrunn","","7a+","2018-07-07","","","mega classic","onsight","germany","Frankenjura"
"sport","Galadriels Spiegel","Leupoldsteiner Wand","","7a+","2018-06-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Affengeschrei","Leupoldsteiner Wand","","7a+","2018-06-23","","","mega classic","onsight","germany","Frankenjura"
"sport","Ich kann nicht schlafen","Wolfsberger Wand","wolfsberger wand","7a+","2018-06-22","","","mega classic","onsight","germany","Frankenjura"
"sport","Drytooling","Kalte Wand","kalte wand","7a+","2018-06-10","Definitely worth climbing!","Definitely worth climbing!","mega classic","flash","germany","Frankenjura"
"sport","Magic Stone","Edelsteine","edelsteine","7a+","2018-06-08","","","very good","onsight","germany","Frankenjura"
"sport","Rocky","Kochel","rockywand","7a+","2018-03-25","","","mega classic","onsight","germany",""
"sport","Euro","Osp/Misja Pec","misja pec b","7a+","2017-11-04","Classic","Classic","mega classic","onsight","slovenia",""
"sport","Platfus","Osp/Misja Pec","misja pec c","7a+","2017-11-03","Very nice","Very nice","mega classic","onsight","slovenia",""
